date,symbol,close,tradecount
23-08-2021,1INCHBTC,6.88E-05,7878
22-08-2021,1INCHBTC,6.87E-05,8489
21-08-2021,1INCHBTC,6.88E-05,20039
20-08-2021,1INCHBTC,6.99E-05,19578
19-08-2021,1INCHBTC,7.33E-05,24829
18-08-2021,1INCHBTC,6.96E-05,21005
17-08-2021,1INCHBTC,6.89E-05,30683
16-08-2021,1INCHBTC,6.61E-05,18114
15-08-2021,1INCHBTC,6.48E-05,7641
14-08-2021,1INCHBTC,6.50E-05,10392
13-08-2021,1INCHBTC,6.43E-05,11872
12-08-2021,1INCHBTC,6.33E-05,13599
11-08-2021,1INCHBTC,6.45E-05,18457
10-08-2021,1INCHBTC,6.13E-05,12056
09-08-2021,1INCHBTC,5.96E-05,12081
08-08-2021,1INCHBTC,5.68E-05,8785
07-08-2021,1INCHBTC,6.06E-05,11274
06-08-2021,1INCHBTC,5.87E-05,10776
05-08-2021,1INCHBTC,5.92E-05,13153
04-08-2021,1INCHBTC,5.90E-05,10696
03-08-2021,1INCHBTC,5.82E-05,5921
02-08-2021,1INCHBTC,5.89E-05,6284
01-08-2021,1INCHBTC,5.81E-05,8958
31-07-2021,1INCHBTC,5.74E-05,11275
30-07-2021,1INCHBTC,5.46E-05,10160
29-07-2021,1INCHBTC,5.61E-05,5052
28-07-2021,1INCHBTC,5.47E-05,6482
27-07-2021,1INCHBTC,5.62E-05,10411
26-07-2021,1INCHBTC,5.75E-05,21865
25-07-2021,1INCHBTC,5.78E-05,10327
24-07-2021,1INCHBTC,5.96E-05,8765
23-07-2021,1INCHBTC,6.28E-05,12559
22-07-2021,1INCHBTC,6.31E-05,10890
21-07-2021,1INCHBTC,5.69E-05,6715
20-07-2021,1INCHBTC,5.74E-05,8150
19-07-2021,1INCHBTC,5.80E-05,7429
18-07-2021,1INCHBTC,6.37E-05,4148
17-07-2021,1INCHBTC,6.37E-05,4599
16-07-2021,1INCHBTC,6.27E-05,12291
15-07-2021,1INCHBTC,6.73E-05,6411
14-07-2021,1INCHBTC,6.99E-05,6351
13-07-2021,1INCHBTC,7.09E-05,4975
12-07-2021,1INCHBTC,7.32E-05,5500
11-07-2021,1INCHBTC,7.35E-05,4655
10-07-2021,1INCHBTC,7.42E-05,5414
09-07-2021,1INCHBTC,7.63E-05,8218
08-07-2021,1INCHBTC,7.63E-05,8257
07-07-2021,1INCHBTC,8.16E-05,10647
06-07-2021,1INCHBTC,8.28E-05,26201
05-07-2021,1INCHBTC,7.39E-05,8951
04-07-2021,1INCHBTC,7.17E-05,8225
03-07-2021,1INCHBTC,7.16E-05,6175
02-07-2021,1INCHBTC,7.07E-05,4035
01-07-2021,1INCHBTC,7.07E-05,4489
30-06-2021,1INCHBTC,7.24E-05,5630
29-06-2021,1INCHBTC,7.09E-05,7141
28-06-2021,1INCHBTC,7.16E-05,15140
27-06-2021,1INCHBTC,7.24E-05,5734
26-06-2021,1INCHBTC,7.30E-05,5622
25-06-2021,1INCHBTC,7.41E-05,7470
24-06-2021,1INCHBTC,7.87E-05,6631
23-06-2021,1INCHBTC,7.76E-05,10535
22-06-2021,1INCHBTC,7.39E-05,21433
21-06-2021,1INCHBTC,8.44E-05,24355
20-06-2021,1INCHBTC,9.54E-05,11666
19-06-2021,1INCHBTC,8.50E-05,6030
18-06-2021,1INCHBTC,8.83E-05,7358
17-06-2021,1INCHBTC,8.96E-05,15536
16-06-2021,1INCHBTC,9.37E-05,14987
15-06-2021,1INCHBTC,9.33E-05,17280
14-06-2021,1INCHBTC,9.10E-05,39778
13-06-2021,1INCHBTC,7.69E-05,9239
12-06-2021,1INCHBTC,7.69E-05,7040
11-06-2021,1INCHBTC,7.34E-05,7153
10-06-2021,1INCHBTC,8.22E-05,8986
09-06-2021,1INCHBTC,8.52E-05,24474
08-06-2021,1INCHBTC,9.29E-05,15614
07-06-2021,1INCHBTC,0.0001014,11366
06-06-2021,1INCHBTC,0.000109,20951
05-06-2021,1INCHBTC,0.00010377,35795
04-06-2021,1INCHBTC,9.16E-05,35371
03-06-2021,1INCHBTC,8.91E-05,14607
02-06-2021,1INCHBTC,8.98E-05,17664
01-06-2021,1INCHBTC,8.50E-05,9247
31-05-2021,1INCHBTC,8.61E-05,14768
30-05-2021,1INCHBTC,8.10E-05,10721
29-05-2021,1INCHBTC,7.42E-05,9683
28-05-2021,1INCHBTC,7.74E-05,16666
27-05-2021,1INCHBTC,8.52E-05,14966
26-05-2021,1INCHBTC,8.73E-05,23879
25-05-2021,1INCHBTC,7.54E-05,16005
24-05-2021,1INCHBTC,7.59E-05,22119
23-05-2021,1INCHBTC,6.74E-05,21728
22-05-2021,1INCHBTC,7.27E-05,17981
21-05-2021,1INCHBTC,8.34E-05,24132
20-05-2021,1INCHBTC,8.88E-05,29590
19-05-2021,1INCHBTC,8.75E-05,77104
18-05-2021,1INCHBTC,0.00012285,33970
17-05-2021,1INCHBTC,0.00010793,18391
16-05-2021,1INCHBTC,0.00011027,27246
15-05-2021,1INCHBTC,0.0001125,21098
14-05-2021,1INCHBTC,0.00011514,16615
13-05-2021,1INCHBTC,0.00011209,29773
12-05-2021,1INCHBTC,0.00011324,33334
11-05-2021,1INCHBTC,0.00011532,19949
10-05-2021,1INCHBTC,0.00011074,32550
09-05-2021,1INCHBTC,0.00012149,35762
08-05-2021,1INCHBTC,0.00012712,49783
07-05-2021,1INCHBTC,0.00011485,35107
06-05-2021,1INCHBTC,0.00011716,95965
05-05-2021,1INCHBTC,0.00010426,34531
04-05-2021,1INCHBTC,9.85E-05,24842
03-05-2021,1INCHBTC,0.00010263,18564
02-05-2021,1INCHBTC,9.48E-05,10000
01-05-2021,1INCHBTC,9.56E-05,10915
30-04-2021,1INCHBTC,9.78E-05,21701
29-04-2021,1INCHBTC,0.00010222,30755
28-04-2021,1INCHBTC,0.0001011,44552
27-04-2021,1INCHBTC,9.29E-05,22893
26-04-2021,1INCHBTC,8.42E-05,13298
25-04-2021,1INCHBTC,8.15E-05,7744
24-04-2021,1INCHBTC,7.88E-05,13568
23-04-2021,1INCHBTC,8.37E-05,24436
22-04-2021,1INCHBTC,8.87E-05,20473
21-04-2021,1INCHBTC,9.33E-05,23580
20-04-2021,1INCHBTC,8.90E-05,20918
19-04-2021,1INCHBTC,8.71E-05,19777
18-04-2021,1INCHBTC,9.44E-05,49348
17-04-2021,1INCHBTC,0.0001077,31913
16-04-2021,1INCHBTC,9.48E-05,20265
15-04-2021,1INCHBTC,9.63E-05,35597
14-04-2021,1INCHBTC,9.33E-05,25023
13-04-2021,1INCHBTC,8.83E-05,24723
12-04-2021,1INCHBTC,9.18E-05,25216
11-04-2021,1INCHBTC,9.45E-05,22340
10-04-2021,1INCHBTC,9.60E-05,41271
09-04-2021,1INCHBTC,0.000105,48548
08-04-2021,1INCHBTC,0.0001067,82030
07-04-2021,1INCHBTC,9.96E-05,87392
06-04-2021,1INCHBTC,8.92E-05,55166
05-04-2021,1INCHBTC,9.00E-05,50014
04-04-2021,1INCHBTC,7.85E-05,18389
03-04-2021,1INCHBTC,7.44E-05,26231
02-04-2021,1INCHBTC,7.93E-05,17705
01-04-2021,1INCHBTC,7.58E-05,15130
31-03-2021,1INCHBTC,7.38E-05,18158
30-03-2021,1INCHBTC,7.66E-05,22919
29-03-2021,1INCHBTC,7.99E-05,32429
28-03-2021,1INCHBTC,7.32E-05,13838
27-03-2021,1INCHBTC,7.15E-05,14453
26-03-2021,1INCHBTC,7.28E-05,15431
25-03-2021,1INCHBTC,7.14E-05,12727
24-03-2021,1INCHBTC,7.10E-05,19119
23-03-2021,1INCHBTC,7.51E-05,17973
22-03-2021,1INCHBTC,7.95E-05,22055
21-03-2021,1INCHBTC,8.15E-05,13726
20-03-2021,1INCHBTC,8.10E-05,20330
19-03-2021,1INCHBTC,8.43E-05,32697
18-03-2021,1INCHBTC,7.92E-05,27133
17-03-2021,1INCHBTC,8.54E-05,45259
16-03-2021,1INCHBTC,8.02E-05,34840
15-03-2021,1INCHBTC,7.09E-05,30539
14-03-2021,1INCHBTC,6.50E-05,16632
13-03-2021,1INCHBTC,6.70E-05,20237
12-03-2021,1INCHBTC,6.65E-05,19854
11-03-2021,1INCHBTC,6.92E-05,16219
10-03-2021,1INCHBTC,7.16E-05,30365
09-03-2021,1INCHBTC,8.08E-05,34334
08-03-2021,1INCHBTC,8.26E-05,34077
07-03-2021,1INCHBTC,7.82E-05,23534
06-03-2021,1INCHBTC,7.90E-05,10975
05-03-2021,1INCHBTC,7.65E-05,16791
04-03-2021,1INCHBTC,7.91E-05,18361
03-03-2021,1INCHBTC,8.08E-05,18417
02-03-2021,1INCHBTC,8.28E-05,23169
01-03-2021,1INCHBTC,8.31E-05,18257
28-02-2021,1INCHBTC,8.52E-05,29248
27-02-2021,1INCHBTC,9.01E-05,39006
26-02-2021,1INCHBTC,9.71E-05,107172
25-02-2021,1INCHBTC,8.35E-05,52466
24-02-2021,1INCHBTC,7.35E-05,31129
23-02-2021,1INCHBTC,7.55E-05,31191
22-02-2021,1INCHBTC,8.39E-05,28092
21-02-2021,1INCHBTC,8.81E-05,30294
20-02-2021,1INCHBTC,9.15E-05,61569
19-02-2021,1INCHBTC,8.25E-05,25193
18-02-2021,1INCHBTC,9.27E-05,22656
17-02-2021,1INCHBTC,9.27E-05,29198
16-02-2021,1INCHBTC,9.68E-05,26092
15-02-2021,1INCHBTC,0.00010325,50441
14-02-2021,1INCHBTC,0.000108,60742
13-02-2021,1INCHBTC,0.00012078,61299
12-02-2021,1INCHBTC,0.00011099,57253
11-02-2021,1INCHBTC,0.00011721,69126
10-02-2021,1INCHBTC,0.00010904,44932
09-02-2021,1INCHBTC,0.0001087,52318
08-02-2021,1INCHBTC,0.00011478,47052
07-02-2021,1INCHBTC,0.00012768,49688
06-02-2021,1INCHBTC,0.00013405,62424
05-02-2021,1INCHBTC,0.0001522,63835
04-02-2021,1INCHBTC,0.00015043,73946
03-02-2021,1INCHBTC,0.00013408,43823
02-02-2021,1INCHBTC,0.00013164,44248
01-02-2021,1INCHBTC,0.00014968,78032
31-01-2021,1INCHBTC,0.00014914,137755
30-01-2021,1INCHBTC,0.0001339,85900
29-01-2021,1INCHBTC,9.82E-05,45608
28-01-2021,1INCHBTC,9.33E-05,49565
27-01-2021,1INCHBTC,8.23E-05,35736
26-01-2021,1INCHBTC,8.27E-05,37315
25-01-2021,1INCHBTC,7.30E-05,48788
24-01-2021,1INCHBTC,7.67E-05,38515
23-01-2021,1INCHBTC,6.02E-05,16904
22-01-2021,1INCHBTC,5.33E-05,19189
21-01-2021,1INCHBTC,5.09E-05,15944
20-01-2021,1INCHBTC,5.19E-05,14725
19-01-2021,1INCHBTC,5.30E-05,23100
18-01-2021,1INCHBTC,5.14E-05,31846
17-01-2021,1INCHBTC,5.68E-05,52770
16-01-2021,1INCHBTC,4.53E-05,35608
15-01-2021,1INCHBTC,3.67E-05,20569
14-01-2021,1INCHBTC,3.42E-05,11766
13-01-2021,1INCHBTC,3.41E-05,18125
12-01-2021,1INCHBTC,3.31E-05,11192
11-01-2021,1INCHBTC,3.17E-05,14249
10-01-2021,1INCHBTC,3.15E-05,17726
09-01-2021,1INCHBTC,3.10E-05,15146
08-01-2021,1INCHBTC,2.93E-05,20074
07-01-2021,1INCHBTC,3.28E-05,23137
06-01-2021,1INCHBTC,4.11E-05,26073
05-01-2021,1INCHBTC,3.69E-05,19833
04-01-2021,1INCHBTC,3.23E-05,19503
03-01-2021,1INCHBTC,3.35E-05,18387
02-01-2021,1INCHBTC,3.19E-05,14866
01-01-2021,1INCHBTC,3.93E-05,23968
31-12-2020,1INCHBTC,4.72E-05,63014
30-12-2020,1INCHBTC,3.77E-05,63077
29-12-2020,1INCHBTC,3.24E-05,48704
28-12-2020,1INCHBTC,4.12E-05,42828
27-12-2020,1INCHBTC,4.03E-05,83251
26-12-2020,1INCHBTC,6.02E-05,93597
25-12-2020,1INCHBTC,9.32E-05,226447
